date,username,product,sku,model,organization,repository,cost_center_name,quantity,applied_cost_per_quantity,gross_amount,discount_amount,net_amount,total_monthly_quota,aic_quantity,aic_gross_amount
2026-06-09T07:36:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Mobile,18.0,0.04,0.72,0.144,0.576,1000,0,0
2026-06-09T20:20:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Data Science,4.0,0.04,0.16,0.016,0.144,1000,0,0
2026-06-09T17:57:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Mobile,22.0,0.04,0.88,0.176,0.704,1000,0,0
2026-06-09T19:20:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Data Science,20.0,0.04,0.8,0.0,0.8,1000,0,0
2026-06-09T14:29:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Mobile,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-06-09T13:18:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,platform-api,Data Science,21.0,0.04,0.84,0.084,0.756,1000,0,0
2026-06-09T07:20:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,platform-api,Engineering,4.29,0.04,0.1716,0.0343,0.1373,1000,0,0
2026-06-09T19:28:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Mobile,3.63,0.04,0.1452,0.0,0.1452,1000,0,0
2026-06-09T10:36:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,web-frontend,Data Science,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-06-09T15:34:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,billing-service,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-09T15:27:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,platform-api,Engineering,28.0,0.04,1.12,0.0,1.12,1000,0,0
2026-06-09T07:45:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-09T15:28:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Platform,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-09T17:01:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Data Science,3.0,0.04,0.12,0.0,0.12,1000,0,0
2026-06-09T12:40:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Engineering,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-06-09T14:17:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Engineering,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-06-09T12:09:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Data Science,22.0,0.04,0.88,0.176,0.704,1000,0,0
2026-06-09T10:52:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,web-frontend,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-09T07:50:00Z,alan.turing,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Data Science,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-06-09T19:11:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Mobile,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-06-09T14:23:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Mobile,24.0,0.04,0.96,0.192,0.768,1000,0,0
2026-06-09T07:44:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,ml-models,Mobile,8.25,0.04,0.33,0.0,0.33,1000,0,0
2026-06-09T19:41:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,infra-terraform,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-09T13:43:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,billing-service,Platform,6.93,0.04,0.2772,0.0,0.2772,1000,0,0
2026-06-09T14:50:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,14.0,0.04,0.56,0.112,0.448,1000,0,0
2026-06-09T10:16:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Engineering,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-06-09T15:34:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Platform,22.0,0.04,0.88,0.088,0.792,1000,0,0
2026-06-09T17:47:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,infra-terraform,Data Science,5.94,0.04,0.2376,0.0,0.2376,1000,0,0
2026-06-09T17:59:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,ml-models,Mobile,190.0,0.04,7.6,0.0,7.6,1000,0,0
2026-06-09T20:31:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,data-pipeline,Mobile,29.0,0.04,1.16,0.116,1.044,1000,0,0
2026-06-09T15:20:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Code Review,acme-corp,data-pipeline,Data Science,28.0,0.04,1.12,0.0,1.12,1000,0,0
2026-06-09T14:23:00Z,bjarne.stroustrup,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,23.0,0.04,0.92,0.092,0.828,1000,0,0
2026-06-09T19:51:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,26.0,0.04,1.04,0.104,0.936,1000,0,0
2026-06-09T16:44:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,ml-models,Engineering,29.0,0.04,1.16,0.116,1.044,1000,0,0
2026-06-09T12:51:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,platform-api,Platform,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-06-09T09:34:00Z,grace.hopper,Copilot,Copilot Premium Request,Code Review,acme-corp,infra-terraform,Mobile,3.0,0.04,0.12,0.024,0.096,1000,0,0
2026-06-09T07:29:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Platform,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-06-09T19:12:00Z,grace.hopper,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Mobile,26.0,0.04,1.04,0.208,0.832,1000,0,0
2026-06-09T09:54:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,25.0,0.04,1.0,0.1,0.9,1000,0,0
2026-06-09T10:35:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,platform-api,Engineering,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-06-09T12:07:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Engineering,12.0,0.04,0.48,0.096,0.384,1000,0,0
2026-06-09T11:21:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,platform-api,Data Science,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-09T10:21:00Z,john.carmack,Copilot,Copilot Premium Request,Code Review,acme-corp,data-pipeline,Engineering,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-06-09T11:49:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Data Science,16.0,0.04,0.64,0.128,0.512,1000,0,0
2026-06-09T10:05:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,web-frontend,Engineering,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-06-09T16:01:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Data Science,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-06-09T20:16:00Z,john.carmack,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Mobile,7.0,0.04,0.28,0.028,0.252,1000,0,0
2026-06-09T08:44:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,platform-api,Platform,8.91,0.04,0.3564,0.0,0.3564,1000,0,0
2026-06-09T15:45:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-06-09T17:48:00Z,brian.kernighan,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Engineering,4.0,0.04,0.16,0.0,0.16,1000,0,0
2026-06-09T16:14:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,ml-models,Engineering,280.0,0.04,11.2,0.0,11.2,1000,0,0
2026-06-09T12:53:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Platform,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-06-09T18:02:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,docs-site,Data Science,9.0,0.04,0.36,0.036,0.324,1000,0,0
2026-06-09T13:29:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Data Science,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-06-09T20:08:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Platform,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-06-09T18:46:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Mobile,130.0,0.04,5.2,0.52,4.68,1000,0,0
2026-06-10T07:27:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Engineering,20.0,0.04,0.8,0.16,0.64,1000,0,0
2026-06-10T07:50:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,data-pipeline,Platform,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-06-10T07:19:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,ml-models,Engineering,4.95,0.04,0.198,0.0198,0.1782,1000,0,0
2026-06-10T20:37:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Data Science,25.0,0.04,1.0,0.2,0.8,1000,0,0
2026-06-10T14:14:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,web-frontend,Data Science,7.92,0.04,0.3168,0.0317,0.2851,1000,0,0
2026-06-10T19:14:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,platform-api,Platform,2.64,0.04,0.1056,0.0,0.1056,1000,0,0
2026-06-10T17:18:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Engineering,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-06-10T13:19:00Z,brian.kernighan,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-06-10T09:50:00Z,brian.kernighan,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,data-pipeline,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T19:23:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Mobile,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-06-10T08:07:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Platform,21.0,0.04,0.84,0.168,0.672,1000,0,0
2026-06-10T17:16:00Z,alan.turing,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,data-pipeline,Engineering,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-06-10T17:19:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Mobile,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-10T19:05:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T14:07:00Z,alan.turing,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,web-frontend,Platform,20.0,0.04,0.8,0.08,0.72,1000,0,0
2026-06-10T08:43:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Data Science,23.0,0.04,0.92,0.184,0.736,1000,0,0
2026-06-10T19:04:00Z,grace.hopper,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Data Science,27.0,0.04,1.08,0.0,1.08,1000,0,0
2026-06-10T20:27:00Z,grace.hopper,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,mobile-app,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T20:39:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Data Science,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-06-10T13:36:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Platform,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-06-10T13:49:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Engineering,23.0,0.04,0.92,0.092,0.828,1000,0,0
2026-06-10T17:28:00Z,ada.lovelace,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Engineering,20.0,0.04,0.8,0.16,0.64,1000,0,0
2026-06-10T20:38:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Platform,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-06-10T11:20:00Z,ada.lovelace,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Engineering,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T18:51:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Mobile,26.0,0.04,1.04,0.104,0.936,1000,0,0
2026-06-10T18:19:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,ml-models,Engineering,3.0,0.04,0.12,0.0,0.12,1000,0,0
2026-06-10T13:28:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,12.0,0.04,0.48,0.096,0.384,1000,0,0
2026-06-10T11:00:00Z,donald.knuth,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,26.0,0.04,1.04,0.0,1.04,1000,0,0
2026-06-10T17:22:00Z,donald.knuth,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,infra-terraform,Engineering,24.0,0.04,0.96,0.096,0.864,1000,0,0
2026-06-10T15:06:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Engineering,15.0,0.04,0.6,0.12,0.48,1000,0,0
2026-06-10T17:08:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,billing-service,Data Science,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T08:15:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Platform,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-06-10T11:10:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Engineering,5.0,0.04,0.2,0.04,0.16,1000,0,0
2026-06-10T09:23:00Z,margaret.hamilton,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Data Science,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-06-10T17:46:00Z,john.carmack,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Mobile,250.0,0.04,10.0,0.0,10.0,1000,0,0
2026-06-10T10:26:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,platform-api,Data Science,25.0,0.04,1.0,0.1,0.9,1000,0,0
2026-06-10T17:44:00Z,john.carmack,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,billing-service,Data Science,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-06-10T16:45:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,infra-terraform,Mobile,16.0,0.04,0.64,0.128,0.512,1000,0,0
2026-06-10T07:01:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Data Science,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-06-10T19:03:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,billing-service,Engineering,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-10T11:35:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Engineering,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-06-10T20:38:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,ml-models,Engineering,230.0,0.04,9.2,1.84,7.36,1000,0,0
2026-06-10T15:23:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,16.0,0.04,0.64,0.0,0.64,1000,0,0
2026-06-10T16:16:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,infra-terraform,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T16:30:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Mobile,13.0,0.04,0.52,0.052,0.468,1000,0,0
2026-06-10T16:11:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Mobile,14.0,0.04,0.56,0.0,0.56,1000,0,0
2026-06-10T18:43:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Mobile,16.0,0.04,0.64,0.064,0.576,1000,0,0
2026-06-10T10:37:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,ml-models,Mobile,29.0,0.04,1.16,0.116,1.044,1000,0,0
2026-06-10T19:53:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Mobile,25.0,0.04,1.0,0.1,0.9,1000,0,0
2026-06-10T12:31:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,data-pipeline,Mobile,2.0,0.04,0.08,0.0,0.08,1000,0,0
2026-06-10T14:47:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Engineering,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-06-10T17:41:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,infra-terraform,Mobile,6.0,0.04,0.24,0.0,0.24,1000,0,0
2026-06-10T19:25:00Z,ken.thompson,Copilot,Copilot Premium Request,Code Review,acme-corp,docs-site,Data Science,11.0,0.04,0.44,0.0,0.44,1000,0,0
2026-06-10T07:18:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Engineering,8.0,0.04,0.32,0.0,0.32,1000,0,0
2026-06-10T17:19:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Engineering,150.0,0.04,6.0,0.0,6.0,1000,0,0
2026-06-10T10:07:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Mobile,11.0,0.04,0.44,0.088,0.352,1000,0,0
2026-06-10T14:01:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,infra-terraform,Mobile,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-10T13:37:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,billing-service,Engineering,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-06-10T19:14:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Engineering,19.0,0.04,0.76,0.152,0.608,1000,0,0
2026-06-10T17:38:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Mobile,9.0,0.04,0.36,0.036,0.324,1000,0,0
2026-06-10T19:22:00Z,linus.torvalds,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,mobile-app,Data Science,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-10T08:42:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,mobile-app,Mobile,240.0,0.04,9.6,1.92,7.68,1000,0,0
2026-06-11T16:06:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,web-frontend,Mobile,23.0,0.04,0.92,0.0,0.92,1000,0,0
2026-06-11T11:30:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Data Science,18.0,0.04,0.72,0.0,0.72,1000,0,0
2026-06-11T14:44:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,docs-site,Engineering,19.0,0.04,0.76,0.0,0.76,1000,0,0
2026-06-11T17:28:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,infra-terraform,Mobile,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-11T14:39:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5 mini,acme-corp,platform-api,Platform,0.0,0.04,0.0,0.0,0.0,1000,0,0
2026-06-11T08:31:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Engineering,29.0,0.04,1.16,0.0,1.16,1000,0,0
2026-06-11T19:21:00Z,dennis.ritchie,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Platform,29.0,0.04,1.16,0.116,1.044,1000,0,0
2026-06-11T16:34:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Engineering,5.0,0.04,0.2,0.04,0.16,1000,0,0
2026-06-11T17:51:00Z,dennis.ritchie,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,ml-models,Mobile,17.0,0.04,0.68,0.0,0.68,1000,0,0
2026-06-11T20:06:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,mobile-app,Mobile,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-06-11T14:52:00Z,ken.thompson,Copilot,Copilot Premium Request,Code Review,acme-corp,mobile-app,Mobile,13.0,0.04,0.52,0.0,0.52,1000,0,0
2026-06-11T16:26:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,data-pipeline,Mobile,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-06-11T08:36:00Z,ken.thompson,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,data-pipeline,Engineering,5.94,0.04,0.2376,0.0,0.2376,1000,0,0
2026-06-11T08:48:00Z,ken.thompson,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,data-pipeline,Engineering,7.0,0.04,0.28,0.0,0.28,1000,0,0
2026-06-11T12:12:00Z,ken.thompson,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Engineering,15.0,0.04,0.6,0.06,0.54,1000,0,0
2026-06-11T13:58:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,web-frontend,Data Science,24.0,0.04,0.96,0.0,0.96,1000,0,0
2026-06-11T12:17:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,platform-api,Engineering,21.0,0.04,0.84,0.168,0.672,1000,0,0
2026-06-11T10:30:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,mobile-app,Platform,21.0,0.04,0.84,0.0,0.84,1000,0,0
2026-06-11T19:21:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,data-pipeline,Platform,13.0,0.04,0.52,0.104,0.416,1000,0,0
2026-06-11T17:38:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-4.1,acme-corp,web-frontend,Data Science,30.0,0.04,1.2,0.0,1.2,1000,0,0
2026-06-11T16:40:00Z,tim.berners-lee,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,mobile-app,Data Science,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-06-11T08:28:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Haiku 3.5,acme-corp,infra-terraform,Engineering,8.58,0.04,0.3432,0.0,0.3432,1000,0,0
2026-06-11T12:35:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Platform,240.0,0.04,9.6,0.0,9.6,1000,0,0
2026-06-11T09:57:00Z,tim.berners-lee,Copilot,Copilot Premium Request,Claude Opus 4.1,acme-corp,web-frontend,Data Science,290.0,0.04,11.6,1.16,10.44,1000,0,0
2026-06-11T18:34:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,docs-site,Data Science,3.0,0.04,0.12,0.0,0.12,1000,0,0
2026-06-11T11:06:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,data-pipeline,Platform,10.0,0.04,0.4,0.0,0.4,1000,0,0
2026-06-11T13:13:00Z,linus.torvalds,Copilot,Copilot Premium Request,Auto: Claude Sonnet 4,acme-corp,platform-api,Data Science,5.0,0.04,0.2,0.0,0.2,1000,0,0
2026-06-11T16:25:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 4,acme-corp,ml-models,Engineering,26.0,0.04,1.04,0.104,0.936,1000,0,0
2026-06-11T12:56:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,billing-service,Data Science,15.0,0.04,0.6,0.0,0.6,1000,0,0
2026-06-11T15:47:00Z,linus.torvalds,Copilot,Copilot Premium Request,Claude Sonnet 3.7,acme-corp,mobile-app,Engineering,25.0,0.04,1.0,0.0,1.0,1000,0,0
2026-06-11T12:41:00Z,margaret.hamilton,Copilot,Copilot Premium Request,GPT-5-Codex,acme-corp,web-frontend,Mobile,26.0,0.04,1.04,0.0,1.04,1000,0,0
